speciesCode,cat,taxonOrder,aba
y01104,slash,20681,
y00895,slash,20717,
y00414,slash,20778,
y00743,slash,20791,
y00888,slash,20885,
y01066,slash,21177,
y00982,slash,21211,
y00696,slash,21252,
y00033,slash,21270,
y00983,slash,21281,
y01148,slash,21336,
y01149,slash,21350,
y00326,slash,21351,
y00327,slash,21360,
y00415,slash,21546,
y01118,slash,21744,
y00744,slash,21745,
y00898,slash,21804,
y01042,slash,21830,
y00897,slash,21834,
y00416,slash,21835,
y00687,slash,21843,
dunlar2,slash,21852,
lstlar1,slash,21872,
lstlar3,slash,21873,
y00675,slash,21879,
y00652,slash,21931,
y00980,slash,21991,
y00655,slash,21995,
crelar1,slash,21996,
y00417,slash,21998,
y00896,slash,22009,
miowrw1,slash,22179,
y01150,slash,22205,
y00442,slash,22380,
y00443,slash,22421,
y01001,slash,22442,
wincis1,slash,22633,
y01127,slash,22772,
y00643,slash,22791,
y00623,slash,22798,
y00644,slash,22810,
y00418,slash,22826,
y00419,slash,22827,
y00751,slash,22829,
y00420,slash,22831,
y00624,slash,22838,
y01046,slash,22846,
y01047,slash,22847,
y00667,slash,22870,
y00996,slash,22884,
y00997,slash,22937,
y01100,slash,22950,
y00998,slash,22984,
y00999,slash,22989,
y01000,slash,22995,
tawgra1,slash,23048,
y00811,slash,23140,
y00899,slash,23186,
y00805,slash,23193,
y00806,slash,23196,
y00807,slash,23197,
y00745,slash,23203,
y00421,slash,23204,
y00702,slash,23216,
y00701,slash,23226,
y01086,slash,23248,
y00808,slash,23256,
y00981,slash,23286,
y00422,slash,23290,
y00746,slash,23328,
y00621,slash,23356,
y00900,slash,23382,
y00604,slash,23401,
y00809,slash,23405,
y00649,slash,23418,
y00901,slash,23426,
y00904,slash,23527,
y00905,slash,23574,
y00810,slash,23668,
y00987,slash,23679,
orsbul1,slash,23721,
y01151,slash,23765,
y00423,slash,23839,
y00814,slash,23936,
y00641,slash,23947,
y00991,slash,23956,
y01152,slash,23966,
y00989,slash,23968,
y00749,slash,23972,
y00990,slash,23973,
y00988,slash,23978,
y00812,slash,23999,
y01101,slash,24000,
y01045,slash,24004,
y00813,slash,24005,
y00993,slash,24050,
y00994,slash,24051,
y00650,slash,24055,
y00995,slash,24058,
y00642,slash,24067,
grewar1,slash,24069,
y01088,slash,24072,
y00750,slash,24075,
y00907,slash,24078,
y00815,slash,24080,
arcwar,slash,24081,
y00992,slash,24107,
bllwar1,slash,24117,
wtlwar1,slash,24131,
y00906,slash,24213,
y01153,slash,24276,
y00747,slash,24287,
y00748,slash,24307,
y00816,slash,24456,
subwar1,slash,24478,
y00909,slash,24479,
y00424,slash,24762,
y01105,slash,24771,
y00444,slash,24816,
y01154,slash,24823,
y01155,slash,24904,
y00817,slash,24933,
y01051,slash,25031,
y01110,slash,25123,
y01119,slash,25158,
y00653,slash,25516,
y00753,slash,25629,
y00818,slash,25719,
y01072,slash,25749,
y00910,slash,25813,
y01002,slash,25909,
y00425,slash,25953,
y00622,slash,25976,
y00902,slash,25986,
y00903,slash,26065,
y01044,slash,26076,
y00640,slash,26133,
lobgna1,slash,26180,
y01156,slash,26185,
y01157,slash,26188,
winwre,slash,26388,
y00328,slash,26437,
y00984,slash,26566,
y00985,slash,26621,
y00986,slash,26623,
y00825,slash,26766,
y00626,slash,26904,
y00756,slash,26909,
y00824,slash,26928,
y00823,slash,26951,
y01011,slash,26963,
y01158,slash,27080,
y01010,slash,27089,
y00329,slash,27110,
y00330,slash,27116,
y01122,slash,27182,
y01005,slash,27260,
y01006,slash,27262,
y01052,slash,27263,
scathr1,slash,27278,
y01007,slash,27297,
y01009,slash,27308,
y00426,slash,27358,
y00225,slash,27379,
y00755,slash,27578,
y01008,slash,27603,
y00822,slash,27625,
y01159,slash,27650,
y01160,slash,27651,
y01053,slash,27724,
dusthr,slash,27805,
y01085,slash,27814,
y00754,slash,27826,
bltfly2,slash,28101,
y01092,slash,28112,
y01069,slash,28125,
y00911,slash,28192,
y01103,slash,28203,
y01161,slash,28373,
y00625,slash,28415,
whtrub1,slash,28482,
y00912,slash,28496,
y01124,slash,28506,
y00913,slash,28512,
narfly,slash,28513,
y00821,slash,28563,
y00819,slash,28571,
y00820,slash,28575,
y01071,slash,28634,
y01123,slash,28687,
stonec1,slash,28688,
y00427,slash,28690,
y00914,slash,28711,
y00915,slash,28809,
blewhe1,slash,28810,
y01004,slash,28813,
y01162,slash,28815,
retwhe1,slash,28882,
waxwin,slash,28891,
y00428,slash,28893,
y00826,slash,29024,
y01106,slash,29026,
pltsun1,slash,29162,
miosun1,slash,29336,
y00916,slash,29538,
y01054,slash,29641,
y01012,slash,29662,
y01062,slash,29748,
y00929,slash,29766,
y01163,slash,29889,
y01120,slash,29891,
y00930,slash,29911,
sthmun1,slash,30044,
y01164,slash,30096,
y01107,slash,30180,
y00692,slash,30509,
y00829,slash,30515,
y01017,slash,30516,
y00764,slash,30571,
y00597,slash,30661,
y00429,slash,30668,
y00917,slash,30689,
y00918,slash,30717,
y01013,slash,30766,
y00672,slash,30814,
y00758,slash,30818,
y00671,slash,30829,
y00759,slash,30835,
y00760,slash,30842,
y01056,slash,30924,
y01064,slash,31021,
y01075,slash,31120,
y01016,slash,31140,
y01108,slash,31161,
y00761,slash,31194,
y00430,slash,31195,
y00338,slash,31270,
y00762,slash,31272,
y01057,slash,31420,
y00763,slash,31429,
redpol,slash,31434,
y00928,slash,31476,
y01058,slash,31478,
y01059,slash,31509,
y01060,slash,31514,
y00698,slash,31584,
y00695,slash,31608,
y00923,slash,31624,
y00922,slash,31671,
y00431,slash,31673,
y01015,slash,31741,
y01126,slash,31770,
stcspa1,slash,31822,
y00646,slash,31849,
y01083,slash,31877,
y00921,slash,31893,
y00333,slash,32067,
y00332,slash,32114,
sagspa,slash,32124,
y01165,slash,32148,
shtspa,slash,32153,
y01081,slash,32184,
y01082,slash,32185,
y00688,slash,32230,
y00331,slash,32259,
y00226,slash,32335,
y01166,slash,32444,
y01167,slash,32465,
meadow,slash,32495,
y00488,slash,32590,
y00927,slash,32604,
y00022,slash,32668,
y00630,slash,32671,
y00651,slash,32707,
y00926,slash,32711,
y00828,slash,32724,
y01117,slash,32731,
y00336,slash,32737,
y00337,slash,32738,
y00227,slash,32751,
y00629,slash,32777,
bawcow2,slash,32822,
y00432,slash,32848,
y00598,slash,32851,
y00665,slash,32858,
oporor1,slash,32904,
y00628,slash,32905,
y00827,slash,32970,
y00627,slash,33022,
y00433,slash,33039,
y01014,slash,33083,
y00605,slash,33087,
y00645,slash,33088,
y00434,slash,33107,
y01168,slash,33264,
y00924,slash,33303,
y00925,slash,33305,
y00647,slash,33407,
y00334,slash,33429,
y01068,slash,33452,
y00436,slash,33459,
y00335,slash,33477,
reccar1,slash,33502,
y01169,slash,33507,
y00919,slash,33633,
y00654,slash,34042,
y01055,slash,34070,
y01170,slash,34083,
y00920,slash,34248,
y01102,slash,34256,
barfin1,slash,34300,
y00437,slash,34355,
y00699,slash,34368,
y00438,slash,34394,
whcsee,slash,34430,
y01171,slash,34438,
y00439,slash,34448,
grasal1,slash,34666,
ostric2,species,1,
ostric3,species,6,
grerhe1,species,8,
lesrhe2,species,14,
tabtin1,species,19,
higtin1,species,20,
hootin1,species,27,
grytin1,species,30,
soltin1,species,35,
blatin1,species,36,
gretin1,species,39,
whttin1,species,52,
cintin1,species,54,
bertin1,species,55,
littin1,species,56,
teptin1,species,71,
brotin1,species,72,
undtin1,species,83,
pabtin1,species,90,
bratin1,species,91,
gyltin1,species,92,
reltin1,species,93,
yeltin1,species,101,
blctin1,species,104,
slbtin1,species,107,
chotin1,species,110,
vartin1,species,111,
thitin1,species,112,
rustin1,species,123,
bartin2,species,124,
smbtin1,species,125,
bartin1,species,126,
tattin1,species,127,
rewtin1,species,133,
huatin1,species,137,
tactin1,species,138,
orntin1,species,139,
chitin1,species,143,
brutin1,species,146,
andtin1,species,149,
cubtin1,species,157,
whbnot1,species,161,
lesnot1,species,162,
darnot1,species,163,
sponot1,species,169,
dwatin1,species,179,
elctin1,species,180,
quctin1,species,191,
puntin1,species,194,
pattin1,species,195,
soucas1,species,197,
dwacas1,species,198,
norcas1,species,199,
emu1,species,200,
sobkiw1,species,205,
okbkiw1,species,208,
nibkiw1,species,209,
liskiw1,species,210,
grskiw1,species,211,
horscr1,species,213,
souscr1,species,214,
norscr1,species,215,
maggoo1,species,216,
spwduc1,species,217,
plwduc1,species,218,
wfwduc1,species,219,
bbwduc,species,221,1
wiwduc1,species,224,
fuwduc,species,226,1
wawduc1,species,229,
lewduc1,species,233,
whbduc1,species,237,
bahgoo,species,240,
empgoo,species,241,2
snogoo,species,242,1
rosgoo,species,245,1
gragoo,species,248,5
swagoo1,species,252,
gwfgoo,species,255,1
lwfgoo,species,266,5
taibeg1,species,268,3
tunbeg1,species,272,3
pifgoo,species,276,4
brant,species,279,1
bargoo,species,286,4
cacgoo1,species,292,1
cangoo,species,303,1
hawgoo,species,326,2
rebgoo1,species,327,
cabgoo1,species,332,
freduc1,species,335,
buwgoo1,species,336,
mutswa,species,337,1
blkswa,species,339,
blnswa2,species,340,
truswa,species,341,1
tunswa,species,343,1
whoswa,species,349,3
cosswa1,species,353,
comduc2,species,354,
comduc3,species,355,
harduc1,species,356,
origoo1,species,357,
andgoo1,species,358,
uplgoo1,species,359,
kelgoo1,species,364,
ashgoo1,species,367,
ruhgoo1,species,368,
radshe1,species,370,
egygoo,species,373,2
maushe1,species,374,
reushe1,species,375,
rudshe,species,376,
soashe1,species,378,
ausshe1,species,379,
parshe1,species,380,
comshe,species,381,4
creshe1,species,383,
spwgoo1,species,384,
flystd1,species,387,
flistd1,species,388,
falstd1,species,390,
whhstd1,species,391,
creduc1,species,393,
speduc2,species,396,
musduc,species,397,2
grnpyg1,species,400,
copgoo1,species,401,
afrpyg1,species,404,
rintea1,species,405,
wooduc,species,406,1
manduc,species,408,
manduc1,species,410,
finduc1,species,411,
bratea1,species,412,
bluduc1,species,415,
torduc1,species,416,
saltea1,species,423,
baitea,species,424,4
gargan,species,425,4
hottea1,species,426,
siltea1,species,427,
puntea1,species,430,
buwtea,species,431,1
cintea,species,432,1
redsho1,species,440,
capsho1,species,441,
aussho1,species,442,
norsho,species,443,1
gadwal,species,447,1
falduc,species,451,4
eurwig,species,454,2
amewig,species,456,1
chiwig1,species,463,
amsduc1,species,464,
afbduc1,species,465,
yebduc1,species,468,
melduc1,species,471,
pabduc1,species,472,
layduc,species,475,3
hawduc,species,476,2
phiduc1,species,477,
isbduc1,species,478,
spbduc,species,481,4
mallar3,species,483,1
mexduc,species,502,2
ambduc,species,505,1
motduc,species,509,1
captea1,species,518,
whcpin,species,519,4
rebduc1,species,525,
norpin,species,526,1
eatpin1,species,533,
yebpin1,species,536,
gnwtea,species,541,1
spetea3,species,554,
yebtea1,species,557,
mauduc1,species,562,
andtea1,species,563,
suntea1,species,564,
gretea1,species,565,
chetea1,species,569,
bertea1,species,573,
auitea1,species,574,
caitea1,species,575,
brotea1,species,576,
pieduc1,species,581,
martea1,species,582,
pihduc1,species,583,
whwduc1,species,584,
recpoc,species,585,
soupoc1,species,587,
robpoc1,species,590,
canvas,species,591,1
redhea,species,592,1
compoc,species,595,3
rinduc,species,597,1
ferduc,species,600,
madpoc1,species,603,
baepoc1,species,604,
wheduc1,species,607,
tufduc,species,609,3
nezsca1,species,615,
gresca,species,616,1
lessca,species,622,1
steeid,species,632,2
speeid,species,633,2
kineid,species,634,2
comeid,species,636,1
harduc,species,647,1
labduc,species,648,6
sursco,species,649,1
whwsco3,species,650,
whwsco2,species,651,1
whwsco1,species,652,3
blksco1,species,656,5
blksco2,species,657,1
lotduc,species,661,1
buffle,species,662,1
comgol,species,663,1
bargol,species,668,1
smew,species,671,3
hoomer,species,673,1
auimer1,species,680,
commer,species,681,1
bramer1,species,688,
rebmer,species,689,1
scsmer1,species,693,
blhduc1,species,695,
masduc,species,696,3
rudduc,species,697,1
andduc1,species,698,
whhduc1,species,702,
macduc1,species,704,
lakduc1,species,705,
blbduc1,species,707,
musduc1,species,708,
ausbrt1,species,713,
watbrt1,species,716,
brubrt1,species,719,
rebbrt1,species,720,
bkbbrt1,species,723,
bncbrt1,species,728,
mallee1,species,732,
maleo1,species,733,
molscr1,species,734,
niuscr1,species,735,
micscr1,species,736,
nicscr1,species,739,
tabscr1,species,742,
sulscr1,species,750,
tanscr1,species,751,
dusscr2,species,752,
dusscr3,species,756,
forscr1,species,757,
melscr1,species,760,
vanscr1,species,761,
negscr1,species,762,
orfscr1,species,763,
placha,species,769,2
grhcha1,species,774,
chwcha1,species,775,
ruvcha1,species,776,
ruhcha1,species,779,
rubcha1,species,780,
wemcha1,species,781,
chacha1,species,782,
whbcha1,species,785,
colcha1,species,786,
specha3,species,787,
specha2,species,792,
specha4,species,793,
varcha1,species,794,
varcha3,species,795,
bubcha1,species,796,
batgua1,species,798,
beagua1,species,802,
baugua1,species,803,
andgua1,species,804,
margua1,species,810,
rumgua1,species,813,
refgua1,species,817,
spigua1,species,818,
cregua1,species,825,
caugua1,species,829,
whwgua1,species,830,
dulgua1,species,831,
dulgua3,species,834,
whcgua1,species,835,
chbgua1,species,836,
whbgua1,species,837,
trpgua1,species,839,
btpgua1,species,840,
rtpgua1,species,843,
bfpgua1,species,847,
watgua1,species,848,
blagua1,species,849,
siwgua1,species,850,
higgua1,species,856,
horgua1,species,857,
noccur1,species,858,
crecur2,species,859,
salcur1,species,860,
rabcur2,species,861,
alacur1,species,862,
helcur1,species,863,
horcur2,species,866,
horcur3,species,867,
grecur1,species,868,
bubcur1,species,871,
yekcur1,species,872,
blacur1,species,873,
watcur1,species,876,
bafcur1,species,877,
rebcur1,species,882,
helgui,species,885,
whbgui1,species,898,
blagui1,species,899,
vulgui1,species,900,
plugui1,species,901,
cregui1,species,904,
stopar1,species,912,
nahfra2,species,915,
tafqua1,species,916,
mouqua,species,920,1
bcwpar1,species,921,
ltwpar1,species,924,
bewpar1,species,931,
banqua1,species,932,
norbob,species,933,1
bltbob1,species,959,
crebob1,species,964,
scaqua,species,987,1
elequa,species,993,
calqua,species,999,1
gamqua,species,1009,1
monqua,species,1020,2
ocequa1,species,1028,
sinqua1,species,1029,
mawqua1,species,1047,
swwqua1,species,1056,
bewqua1,species,1059,
bfwqua1,species,1062,
rfwqua1,species,1066,
chwqua1,species,1069,
dbwqua1,species,1070,
rbwqua1,species,1071,
tawqua1,species,1075,
gowqua1,species,1076,
venwoq1,species,1077,
bbwqua1,species,1078,
sfwqua1,species,1079,
stwqua1,species,1080,
spwqua1,species,1081,
udzpar1,species,1084,
ferpar2,species,1087,
crepar1,species,1091,
blapar2,species,1092,
hilpar1,species,1095,
sicpar1,species,1100,
chbpar2,species,1101,
whnpar2,species,1102,
rutpar1,species,1105,
rebpar3,species,1112,
chhpar1,species,1113,
haipar1,species,1118,
taipar1,species,1119,
whcpar1,species,1120,
babpar1,species,1121,
ornpar1,species,1125,
rebpar5,species,1126,
gybpar3,species,1129,
gybpar5,species,1130,
gybpar6,species,1131,
chbpar1,species,1133,
gybpar4,species,1136,
snopar1,species,1137,
blophe1,species,1138,
westra1,species,1153,
sattra1,species,1154,
blytra1,species,1155,
temtra1,species,1158,
cabtra1,species,1159,
verpar1,species,1162,
szepar1,species,1163,
himmon1,species,1164,
sclmon1,species,1165,
chimon1,species,1168,
kokphe1,species,1169,
wiltur,species,1180,1
ocetur1,species,1188,
rufgro,species,1189,1
hazgro1,species,1204,
sevgro1,species,1217,
saggro,species,1218,1
gusgro,species,1219,2
dusgro,species,1221,2
soogro1,species,1226,2
shtgro,species,1232,2
grpchi,species,1241,2
lepchi,species,1246,2
whtpta1,species,1249,2
wilpta,species,1255,2
rocpta1,species,1276,2
sibgro2,species,1308,
sprgro,species,1309,2
blbcap1,species,1320,
wescap1,species,1324,
blagro1,species,1333,
caugro1,species,1342,
lobpar3,species,1344,
lobpar2,species,1345,
tibpar1,species,1346,
grypar,species,1350,2
daupar1,species,1358,
copphe1,species,1361,
reephe1,species,1367,
mikphe1,species,1368,
ellphe1,species,1369,
humphe1,species,1370,
golphe,species,1373,
laaphe1,species,1374,
rinphe,species,1375,1
chephe1,species,1412,
whieap2,species,1413,
whieap1,species,1414,
brephe1,species,1421,
blephe1,species,1422,
edwphe1,species,1423,
swiphe1,species,1424,
bulphe1,species,1425,
kalphe,species,1426,2
silphe,species,1436,
crefir2,species,1453,
siafir1,species,1456,
salphe1,species,1457,
crefir1,species,1460,
crearg1,species,1465,
crearg3,species,1466,
grearg1,species,1467,
conpea1,species,1470,
compea,species,1471,2
grepea1,species,1473,
scbpar1,species,1478,
chnpar1,species,1487,
crhpar1,species,1493,
redspu1,species,1494,
paispu1,species,1498,
ceyspu1,species,1500,
palpep1,species,1501,
bopphe1,species,1502,
mapphe1,species,1503,
gepphe1,species,1504,
grypep3,species,1505,
grypep2,species,1506,
mopphe1,species,1511,
btpphe1,species,1512,
mobpar1,species,1516,
chbpar3,species,1519,
taibap1,species,1520,
grejun1,species,1521,
redjun,species,1522,2
grejun2,species,1529,
ceyjun1,species,1530,
forfra2,species,1531,
crefra2,species,1534,
gryfra,species,1541,
swafra1,species,1545,
chifra1,species,1546,
blkfra,species,1549,2
paifra1,species,1558,
coqfra2,species,1562,
whtfra2,species,1568,
schfra2,species,1573,
rinfra2,species,1574,
rewfra2,species,1575,
finfra2,species,1578,
moofra2,species,1579,
gywfra1,species,1582,
orrfra2,species,1583,
shefra2,species,1589,
tibsno1,species,1592,
altsno1,species,1597,
causno1,species,1598,
cassno1,species,1599,
himsno,species,1602,2
sespar1,species,1609,
sanpar1,species,1610,
broqua1,species,1615,
snmqua2,species,1626,
blbqua1,species,1627,
bluqua1,species,1636,
madpar2,species,1637,
comqua1,species,1638,
japqua,species,1639,
harqua1,species,1640,
raiqua1,species,1644,
stuqua1,species,1646,
nezqua1,species,1647,
barpar2,species,1649,
arapar1,species,1654,
relpar1,species,1655,
chukar,species,1659,2
rocpar2,species,1674,
phipar1,species,1683,
przpar1,species,1684,
jubqua1,species,1685,
robqua1,species,1690,
pabqua1,species,1695,
mabqua1,species,1698,
himqua1,species,1701,
harfra3,species,1702,
camfra2,species,1703,
hanfra2,species,1704,
chnfra1,species,1705,
chnfra3,species,1706,
ercfra,species,1707,2
djifra1,species,1708,
swifra2,species,1709,
ahafra2,species,1710,
gysfra1,species,1711,
jacfra2,species,1712,
rebfra1,species,1713,
capfra2,species,1714,
natfra2,species,1715,
hilfra2,species,1716,
dosfra2,species,1717,
scafra2,species,1720,
heufra1,species,1724,
clafra1,species,1725,
harfra4,species,1726,
swafra2,species,1727,
yenspu1,species,1730,
gybfra1,species,1731,
renfra1,species,1732,
chifla1,species,1743,
grefla2,species,1744,3
grefla3,species,1745,
lesfla1,species,1747,
andfla2,species,1749,
jamfla1,species,1750,
whtgre3,species,1752,
titgre1,species,1756,
alagre1,species,1757,
litgre1,species,1758,
ausgre1,species,1770,
madgre1,species,1778,
leagre,species,1779,2
pibgre,species,1785,1
atigre1,species,1789,
hohgre1,species,1790,
nezgre1,species,1792,
gregre1,species,1793,
horgre,species,1796,1
rengre,species,1799,1
grcgre1,species,1802,
eargre,species,1806,1
colgre1,species,1811,
silgre1,species,1812,
jungre1,species,1815,
hoogre1,species,1816,
wesgre,species,1818,1
clagre,species,1821,1
rocpig,species,1827,1
hilpig1,species,1843,
snopig1,species,1847,
spepig1,species,1850,
whcpig1,species,1853,
stodov1,species,1854,
pabpig1,species,1857,
sompig1,species,1858,
cowpig1,species,1859,5
tropig1,species,1867,
bolpig1,species,1868,
afepig1,species,1869,
laupig1,species,1870,
rampig1,species,1871,
campig1,species,1872,
marpig1,species,1873,
delpig1,species,1874,
brnpig1,species,1877,
satpig1,species,1878,
mauwop1,species,1879,
lemdov2,species,1880,
compig1,species,1887,
spwpig1,species,1888,
whnpig1,species,1889,
aswpig1,species,1890,
niwpig1,species,1891,
ceywop1,species,1892,
pacpig1,species,1893,
siwpig1,species,1894,
anwpig1,species,1895,
jawpig1,species,1896,
ryupig1,species,1899,
bonpig1,species,1900,
metpig1,species,1901,
whhpig1,species,1911,
yelpig1,species,1912,
pavpig2,species,1914,
scapig2,species,1920,
scnpig1,species,1921,5
picpig2,species,1922,
baepig2,species,1925,
spwpig3,species,1926,
whcpig2,species,1929,2
rebpig1,species,1930,2
plapig,species,1935,
batpig1,species,1939,1
chipig2,species,1950,
ritpig,species,1951,
perpig2,species,1952,
plupig2,species,1953,
rudpig,species,1960,
shbpig,species,1972,
duspig2,species,1974,
paspig,species,1976,6
pinpig2,species,1977,
reupig1,species,1978,
mautud1,species,1979,
rodtud1,species,1980,
eutdov,species,1981,5
dutdov1,species,1986,
adtdov1,species,1987,
